openmlid,target_type,epsilon,w_min,delta,c,bootstrap_repeats,seed,num_trees,reasoning_time_per_tree_in_ns,score_oob,score_val,gap_oob,gap_val,time_train,time_pred,time_score
722,oob,0.1,3,3,10,0,4.888888888888889,13.555555555555555,58.22222222222222,0.1818666666666666,0.0441,0.1493222222222222,0.0138566666666666,105777.6,14044.02222222222,3207.9777777777776
723,oob,0.001,100,100,100000,0,4.5,4138.2,2.0,0.21885,0.21608,0.00263,-0.0006079999999999,10640308.14,1310004.63,160898.76
723,oob,0.01,100,100,100,0,4.5,289.0,4.3,0.24396,0.21833,0.0277399999999999,0.001642,742632.9,91452.5,11238.7
723,oob,0.1,3,3,10,0,4.5,14.6,56.9,0.39853,0.2536299999999999,0.18231,0.0369419999999999,37531.7,4620.9,567.8399999999999
727,oob,0.001,100,100,100000,0,4.5,2475.0,2.0,0.11703,0.11594,0.00116,3.0000000000000004e-05,29722015.62,5529919.23,1483239.7799999998
727,oob,0.01,100,100,100,0,4.5,220.0,4.9,0.13061,0.11606,0.01474,0.00015,2641942.6,491532.8,131843.8
727,oob,0.1,3,3,10,0,4.5,12.0,60.3,0.25408,0.12376,0.13821,0.00785,144105.96000000002,26810.88,7191.4800000000005
728,oob,0.001,100,100,100000,0,4.5,2663.1,2.0,0.01486,0.00969,0.0014399999999999,2e-05,4238018.73,1098539.64,216997.11
728,oob,0.01,100,100,100,0,4.5,223.0,4.6,0.0299,0.00956,0.01648,-0.0001099999999999,354858.3,92021.8,18172.3
728,oob,0.1,3,3,10,0,4.5,12.4,65.6,0.15577,0.0160599999999999,0.14235,0.00639,19729.18,5116.12,1010.4199999999998
734,oob,0.001,100,100,100000,0,4.5,3237.3,2.0,0.18791,0.1859,0.00207,3.9e-05,39334162.23,4165196.31,714493.89
734,oob,0.01,100,100,100,0,4.5,242.0,4.3,0.2070199999999999,0.18738,0.0211799999999999,0.001519,2940152.6,311473.9,53415.4
734,oob,0.1,3,3,10,0,4.5,12.4,58.6,0.3457,0.2077399999999999,0.15986,0.021879,150651.5,15956.219999999998,2736.98
735,oob,0.001,100,100,100000,0,5.0,3179.0,2.0,0.114,0.1063111111111111,0.0016444444444444,-6.666666666666669e-06,28811596.0,2057545.6,445155.7
735,oob,0.01,100,100,100,0,5.0,235.5555555555556,4.444444444444445,0.1313777777777777,0.107,0.0190222222222222,0.0006822222222222,2134949.6666666665,152465.44444444444,32983.22222222222
735,oob,0.1,3,3,10,0,5.0,13.11111111111111,59.44444444444444,0.2592222222222222,0.1216333333333333,0.1468666666666666,0.0153155555555555,118802.31111111112,8484.599999999999,1835.9111111111115
737,oob,0.001,100,100,100000,0,4.571428571428571,3252.8571428571427,2.0,0.2361285714285714,0.2375428571428571,0.0017714285714285,0.0001314285714285,11884255.585714286,1434534.0428571429,227984.27142857143
737,oob,0.01,100,100,100,0,4.571428571428571,240.0,4.571428571428571,0.2540428571428571,0.2385999999999999,0.0196857142857142,0.0011885714285714,876908.2857142857,105827.42857142857,16820.714285714286
737,oob,0.1,3,3,10,0,4.571428571428571,12.571428571428571,58.57142857142857,0.3888714285714286,0.2618,0.1545142857142857,0.0243885714285714,45928.97142857144,5542.628571428571,881.0
740,oob,0.001,100,100,100000,0,4.5,3168.0,2.0,0.16949,0.15165,0.00234,3.399999999999999e-05,6186990.15,974170.89,122163.03
740,oob,0.01,100,100,100,0,4.5,252.0,4.6,0.18893,0.1533199999999999,0.02178,0.001704,491311.7,77421.8,9709.0
740,oob,0.1,3,3,10,0,4.5,13.8,57.3,0.32644,0.17379,0.15929,0.022174,26901.32,4239.8,531.78
741,oob,0.001,100,100,100000,0,4.0,1826.0,2.0,0.4161333333333333,0.4185777777777777,-0.0004933333333333,-0.0002133333333333,2401804.9000000004,561484.0,70518.8
741,oob,0.01,100,100,100,0,4.0,176.66666666666666,5.0,0.4213,0.4163888888888889,0.0046733333333333,-0.0024022222222222,232449.0,54336.11111111111,6825.0
741,oob,0.1,3,3,10,0,4.0,10.666666666666666,62.333333333333336,0.5100555555555556,0.4168222222222222,0.0934288888888888,-0.0019688888888888,14029.777777777776,3279.8222222222225,412.0222222222222
743,oob,0.001,100,100,100000,0,5.125,3898.125,2.125,0.1335125,0.119175,0.0021875,0.00026875,6423650.8875,1193516.775,150679.2375
743,oob,0.01,100,100,100,0,5.125,247.5,4.5,0.1551625,0.1194125,0.0238375,0.00050625,407922.125,75815.375,9568.0
743,oob,0.1,3,3,10,0,5.125,13.25,59.375,0.2966125,0.1390375,0.1652875,0.02013125,21839.925,4060.05,512.1
751,oob,0.001,100,100,100000,0,4.5,3524.4,2.0,0.1800999999999999,0.17128,0.00243,0.000129,6882603.75,1085451.84,135619.11000000002
751,oob,0.01,100,100,100,0,4.5,255.0,4.2,0.20022,0.17173,0.02255,0.000579,498047.6,78541.1,9812.5
751,oob,0.1,3,3,10,0,4.5,13.8,57.3,0.34339,0.19616,0.16572,0.0250089999999999,26956.02,4250.84,531.04
752,oob,0.001,100,100,100000,0,4.888888888888889,3619.0,2.0,0.2459888888888889,0.2417111111111111,0.0026555555555555,0.0007244444444444,97908577.8,2781539.2,507541.1
752,oob,0.01,100,100,100,0,4.888888888888889,272.22222222222223,4.666666666666667,0.2648222222222222,0.2391444444444444,0.0214888888888888,-0.0018422222222222,7363570.555555556,209123.44444444444,38183.444444444445
752,oob,0.1,3,3,10,0,4.888888888888889,12.444444444444445,58.66666666666666,0.4147666666666667,0.2743555555555555,0.1714333333333333,0.0333688888888888,336759.8888888889,9557.977777777776,1745.7555555555557
761,oob,0.001,100,100,100000,0,4.5,3039.3,2.0,0.09927,0.09158,0.0017399999999999,-5.3e-05,32391286.29,2007957.6,426419.73
761,oob,0.01,100,100,100,0,4.5,235.0,4.5,0.11629,0.09185,0.01876,0.0002169999999999,2505123.2,155256.5,32970.0
761,oob,0.1,3,3,10,0,4.5,13.2,57.4,0.2435,0.10532,0.14597,0.013687,140707.52,8720.42,1852.06
772,oob,0.001,100,100,100000,0,4.5,2405.7,2.0,0.55413,0.56328,0.000421,-0.000257,5673163.32,932144.4,138299.03999999998
772,oob,0.01,100,100,100,0,4.5,214.0,4.8,0.5654600000000001,0.56315,0.011751,-0.000387,504966.8,82769.8,12380.7
772,oob,0.1,3,3,10,0,4.5,12.0,59.5,0.6793,0.5836699999999999,0.125591,0.020133,28314.48,4639.4400000000005,694.4399999999999
797,oob,0.001,100,100,100000,0,4.5,4544.1,2.1,0.2646,0.26426,0.0024999999999999,0.000677,14599343.88,1460333.16,176751.63
797,oob,0.01,100,100,100,0,4.5,261.0,4.3,0.28781,0.26318,0.02571,-0.000403,838788.3,83849.9,10144.7
797,oob,0.1,3,3,10,0,4.5,13.0,56.9,0.44447,0.30357,0.18237,0.039987,41781.6,4178.56,505.84
799,oob,0.001,100,100,100000,0,4.5,3336.3,2.0,0.18029,0.18069,0.00252,0.000141,5527138.32,1022254.2,128219.85
799,oob,0.01,100,100,100,0,4.5,255.0,4.4,0.20048,0.18173,0.02271,0.001181,422350.4,78109.5,9793.9
799,oob,0.1,3,3,10,0,4.5,13.6,56.9,0.3426099999999999,0.20462,0.16484,0.024071,22525.48,4166.219999999999,522.3399999999999
803,oob,0.001,100,100,100000,0,4.5,2752.2,2.0,0.09348,0.09067,0.00152,-3e-05,12181298.58,1670153.76,344778.39
803,oob,0.01,100,100,100,0,4.5,229.0,4.7,0.10897,0.09114,0.01701,0.00044,1013684.6,138976.0,28690.3
803,oob,0.1,3,3,10,0,4.5,12.6,59.5,0.2356999999999999,0.10243,0.14374,0.01173,55771.3,7647.519999999999,1578.72
806,oob,0.001,100,100,100000,0,4.5,3524.4,2.0,0.26075,0.25137,0.003146,0.0004569999999999,11327704.739999998,1136229.9300000002,137424.87
806,oob,0.01,100,100,100,0,4.5,255.0,4.5,0.28329,0.25366,0.0256859999999999,0.002747,819939.4,82257.7,9947.9
806,oob,0.1,3,3,10,0,4.5,12.6,59.1,0.43982,0.29325,0.182216,0.042337,40530.18,4064.480000000001,491.78
807,oob,0.001,100,100,100000,0,4.666666666666667,4158.0,2.0,0.2432777777777778,0.2369444444444444,0.0024222222222222,5.222222222222221e-05,38473488.9,2985301.0,591090.5
807,oob,0.01,100,100,100,0,4.666666666666667,265.55555555555554,4.222222222222222,0.2661333333333333,0.2387777777777777,0.0252777777777777,0.0018855555555555,2457091.4444444445,190668.0,37752.444444444445
807,oob,0.1,3,3,10,0,4.666666666666667,14.0,58.0,0.4090888888888889,0.2700666666666667,0.1682333333333333,0.0331744444444444,129537.02222222222,10052.466666666667,1990.488888888889
813,oob,0.001,100,100,100000,0,4.5,3217.5,2.0,0.14364,0.14194,0.00235,0.0002179999999999,5322012.3,977858.64,123586.65
813,oob,0.01,100,100,100,0,4.5,243.0,4.7,0.16278,0.14283,0.02149,0.001108,402119.5,73874.8,9345.1
813,oob,0.1,3,3,10,0,4.5,13.0,58.9,0.30285,0.1595099999999999,0.1615599999999999,0.017788,21509.72,3952.9,500.08
816,oob,0.001,100,100,100000,0,4.5,3554.1,2.3,0.2515699999999999,0.247,0.00213,9.3e-05,38290112.19,2555937.45,499746.06
816,oob,0.01,100,100,100,0,4.5,249.0,4.9,0.27175,0.2490699999999999,0.02231,0.002163,2683143.6,179040.6,35006.3
816,oob,0.1,3,3,10,0,4.5,13.0,58.0,0.41395,0.27823,0.16451,0.031323,140067.24,9348.72,1827.78
819,oob,0.001,100,100,100000,0,4.5,2910.6,2.3,0.18366,0.17953,0.00154,4.699999999999999e-05,16191111.419999998,2133718.29,468783.81
819,oob,0.01,100,100,100,0,4.5,231.0,4.6,0.20013,0.18036,0.01801,0.000877,1284728.7,169341.6,37191.7
819,oob,0.1,3,3,10,0,4.5,12.2,59.3,0.3311199999999999,0.19745,0.149,0.017967,67847.4,8943.8,1963.88
821,oob,0.001,100,100,100000,0,5.0,3245.0,2.2222222222222223,0.1607555555555555,0.1585444444444444,0.0018444444444444,3.555555555555555e-05,148334211.3,5279655.699999999,1136245.0
821,oob,0.01,100,100,100,0,5.0,238.88888888888889,4.777777777777778,0.1790444444444444,0.1594333333333333,0.0201333333333333,0.0009244444444444,10919982.444444444,388655.5555555556,83643.0
821,oob,0.1,3,3,10,0,5.0,13.11111111111111,59.44444444444444,0.3115444444444444,0.1787666666666666,0.1526333333333333,0.0202577777777777,599365.2222222222,21330.044444444444,4590.799999999999
822,oob,0.001,100,100,100000,0,4.555555555555555,3344.0,2.0,0.1711555555555555,0.1677666666666666,0.0019,-0.0001911111111111,66555573.7,4374932.1,1063612.0
822,oob,0.01,100,100,100,0,4.555555555555555,245.5555555555556,4.555555555555555,0.1902888888888889,0.1683666666666666,0.0210333333333333,0.0004088888888888,4887337.444444444,321236.1111111111,78127.77777777778
822,oob,0.1,3,3,10,0,4.555555555555555,14.0,57.66666666666666,0.3198333333333333,0.1880222222222222,0.1505777777777777,0.0200644444444444,278634.6888888889,18314.800000000003,4454.177777777778
823,oob,0.001,100,100,100000,0,5.0,3025.0,2.0,0.0296444444444444,0.0262222222222222,0.0015777777777777,3.888888888888889e-05,42744135.5,3248680.6,959060.3
823,oob,0.01,100,100,100,0,5.0,230.0,4.777777777777778,0.0461111111111111,0.0264777777777777,0.0180444444444444,0.0002944444444444,3250362.5555555555,246999.5555555556,72917.66666666667
823,oob,0.1,3,3,10,0,5.0,12.0,59.22222222222222,0.1790777777777777,0.0378111111111111,0.1510111111111111,0.0116277777777777,169584.13333333333,12886.933333333334,3804.4
833,oob,0.001,100,100,100000,0,4.5,3732.3,2.0,0.27474,0.27076,0.00219,7.500000000000001e-05,79853114.88,2837351.88,523974.33
833,oob,0.01,100,100,100,0,4.5,253.0,4.5,0.29601,0.27257,0.02346,0.001885,5409291.3,192366.2,35516.6
833,oob,0.1,3,3,10,0,4.5,13.8,58.8,0.4346,0.29978,0.16205,0.029095,295065.54,10493.8,1937.3
837,oob,0.001,100,100,100000,0,4.444444444444445,3927.0,2.111111111111111,0.2696111111111111,0.2611777777777778,0.0036111111111111,0.0010755555555555,12479418.6,1266897.5,153194.8
837,oob,0.01,100,100,100,0,4.444444444444445,261.1111111111111,4.444444444444445,0.2936222222222222,0.2597333333333333,0.0276222222222222,-0.0003688888888888,829577.0,84281.11111111111,10181.555555555557
837,oob,0.1,3,3,10,0,4.444444444444445,12.88888888888889,58.11111111111112,0.4547555555555556,0.2924666666666666,0.1887555555555555,0.0323644444444444,40935.600000000006,4159.577777777778,502.5777777777778
843,oob,0.001,100,100,100000,0,4.666666666666667,3047.0,2.0,0.1596888888888888,0.1594444444444444,0.0016555555555555,4.555555555555555e-05,71486619.6,4744096.5,1066819.6
843,oob,0.01,100,100,100,0,4.666666666666667,234.44444444444449,4.555555555555555,0.1768888888888889,0.1602555555555555,0.0188555555555555,0.0008566666666666,5500688.0,364989.2222222223,82084.33333333333
843,oob,0.1,3,3,10,0,4.666666666666667,13.333333333333334,58.55555555555556,0.3035,0.1761666666666666,0.1454666666666666,0.0167677777777777,312883.80000000005,20758.33333333333,4668.733333333334
845,oob,0.001,100,100,100000,0,4.5,4088.7,2.0,0.22041,0.21026,0.00232,-9.3e-05,7977664.529999999,1268563.23,157264.47
845,oob,0.01,100,100,100,0,4.5,258.0,4.2,0.24356,0.2129,0.02547,0.002547,503276.2,79947.3,9921.3
845,oob,0.1,3,3,10,0,4.5,13.2,57.5,0.39497,0.24706,0.1768799999999999,0.036707,25749.96,4090.7,507.52
846,oob,0.001,100,100,100000,0,4.25,3514.5,2.0,0.207425,0.2059625,0.001875,0.00012125,51866192.8125,4275271.6875,911699.6625
846,oob,0.01,100,100,100,0,4.25,241.25,4.25,0.2267875,0.2068375,0.0212375,0.00099625,3560331.25,293532.25,62581.875
846,oob,0.1,3,3,10,0,4.25,13.0,58.0,0.3622375,0.22895,0.1566875,0.02310875,191849.975,15817.875,3372.425
847,oob,0.001,100,100,100000,0,4.888888888888889,3113.0,2.0,0.2039,0.1995666666666666,0.0020555555555555,8.888888888888889e-05,22126908.1,1941630.9,365543.2
847,oob,0.01,100,100,100,0,4.888888888888889,241.11111111111111,4.444444444444445,0.2224111111111111,0.2002,0.0205666666666666,0.0007222222222222,1713688.111111111,150406.22222222222,28311.666666666668
847,oob,0.1,3,3,10,0,4.888888888888889,13.77777777777778,58.0,0.3510555555555555,0.2181555555555555,0.1492111111111111,0.0186777777777777,97924.0,8594.2,1617.7555555555557
849,oob,0.001,100,100,100000,0,4.5,4435.2,2.0,0.24702,0.24289,0.00268,7.6e-05,11388615.48,1399501.62,172372.86
849,oob,0.01,100,100,100,0,4.5,276.0,4.4,0.27312,0.24513,0.02878,0.002316,708699.5,87090.9,10724.8
849,oob,0.1,3,3,10,0,4.5,15.0,58.0,0.4247899999999999,0.27614,0.18045,0.033326,38511.42,4733.18,582.9
866,oob,0.001,100,100,100000,0,4.5,3791.7,2.3,0.24727,0.24,0.0028049999999999,0.001033,12090088.89,1219446.36,147390.21000000002
866,oob,0.01,100,100,100,0,4.5,248.0,4.7,0.26859,0.24078,0.024125,0.001813,790812.7,79783.4,9647.1
866,oob,0.1,3,3,10,0,4.5,12.8,58.8,0.4159799999999999,0.27405,0.171515,0.0350829999999999,40822.26,4118.12,497.94
871,oob,0.001,100,100,100000,0,4.5,2554.2,2.0,0.538,0.53677,0.001181,0.000149,16655125.41,1283285.52,211198.68
871,oob,0.01,100,100,100,0,4.5,228.0,4.7,0.55242,0.53837,0.015601,0.001749,1486804.9,114520.8,18854.5
871,oob,0.1,3,3,10,0,4.5,12.0,59.8,0.6775800000000001,0.5742200000000001,0.140761,0.037599,78295.31999999999,6026.76,992.16
881,oob,0.001,100,100,100000,0,4.5,3019.5,2.0,0.01109,0.00751,0.00152,-2e-05,92420272.89,5361178.68,1808718.12
881,oob,0.01,100,100,100,0,4.5,230.0,4.6,0.02751,0.00772,0.01794,0.00019,7040201.1,408362.7,137770.0
881,oob,0.1,3,3,10,0,4.5,13.4,58.1,0.15201,0.01622,0.1424399999999999,0.00869,410091.96,23791.38,8026.879999999999
897,oob,0.001,100,100,100000,0,4.666666666666667,3432.0,2.0,0.0409555555555555,0.0378444444444444,0.0018666666666666,1.111111111111111e-06,5366319.199999999,1115251.5,140960.6
897,oob,0.01,100,100,100,0,4.666666666666667,238.88888888888889,4.111111111111111,0.0594666666666666,0.0391888888888888,0.0203777777777777,0.0013455555555555,373572.3333333333,77644.66666666667,9813.888888888889
897,oob,0.1,3,3,10,0,4.666666666666667,13.555555555555555,56.77777777777778,0.1934888888888889,0.0537555555555555,0.1543999999999999,0.0159122222222222,21197.066666666666,4404.911111111111,556.7777777777778
901,oob,0.001,100,100,100000,0,4.5,3514.5,2.0,0.1302,0.12431,0.00211,5.6000000000000006e-05,202603141.62,8321634.090000001,2105408.25
901,oob,0.01,100,100,100,0,4.5,249.0,4.3,0.14998,0.12522,0.02189,0.000966,14355056.1,589639.4,149164.8
901,oob,0.1,3,3,10,0,4.5,14.0,57.3,0.28215,0.14348,0.15406,0.019226,807107.0,33150.6,8386.7
903,oob,0.001,100,100,100000,0,4.666666666666667,4092.0,2.0,0.1973888888888889,0.1857888888888889,0.0028033333333333,-0.0003155555555555,10562835.8,1283097.2000000002,158755.3
903,oob,0.01,100,100,100,0,4.666666666666667,277.77777777777777,4.111111111111111,0.2223444444444444,0.1872,0.0277588888888888,0.0010955555555555,717029.6666666666,87096.22222222222,10775.333333333334
903,oob,0.1,3,3,10,0,4.666666666666667,13.333333333333334,57.77777777777778,0.3818222222222222,0.2257888888888888,0.1872366666666666,0.0396844444444444,34411.8,4180.377777777778,517.088888888889
904,oob,0.001,100,100,100000,0,4.222222222222222,3751.0,2.0,0.2876666666666667,0.2862555555555555,0.0026444444444444,0.0003155555555555,12051879.4,1215864.1,146701.5
904,oob,0.01,100,100,100,0,4.222222222222222,255.5555555555556,4.444444444444445,0.3098111111111111,0.2887222222222222,0.0247888888888888,0.0027822222222222,820854.7777777778,82846.44444444444,9994.111111111111
904,oob,0.1,3,3,10,0,4.222222222222222,12.666666666666666,59.66666666666666,0.4640666666666666,0.3260888888888889,0.1790444444444444,0.0401488888888888,40675.02222222222,4106.955555555555,495.44444444444446
910,oob,0.001,100,100,100000,0,4.111111111111111,3597.0,2.0,0.1574111111111111,0.1442666666666666,0.0027555555555555,0.0003511111111111,6870143.5,1107124.7,140042.09999999998
910,oob,0.01,100,100,100,0,4.111111111111111,257.77777777777777,4.555555555555555,0.1796,0.1443888888888889,0.0249444444444444,0.0004733333333333,492272.0,79336.22222222222,10037.888888888889
910,oob,0.1,3,3,10,0,4.111111111111111,14.0,58.22222222222222,0.3245888888888888,0.1633333333333333,0.1699333333333333,0.0194177777777777,26736.42222222222,4309.200000000001,545.2222222222222
912,oob,0.001,100,100,100000,0,5.0,3256.0,2.0,0.1138777777777777,0.1112888888888889,0.0018555555555555,0.0001622222222222,5319699.0,984438.4,124501.3
912,oob,0.01,100,100,100,0,5.0,241.11111111111111,4.333333333333333,0.1319666666666666,0.1134444444444444,0.0199444444444444,0.0023177777777777,394091.8888888889,72923.55555555556,9227.333333333334
912,oob,0.1,3,3,10,0,5.0,12.88888888888889,58.55555555555556,0.2703666666666666,0.1293444444444444,0.1583444444444444,0.0182177777777777,21064.17777777778,3898.4,493.31111111111113
913,oob,0.001,100,100,100000,0,4.444444444444445,3575.0,2.0,0.1531333333333333,0.1493888888888889,0.0026,0.0002755555555555,6956909.300000001,1097822.0,136956.59999999998
913,oob,0.01,100,100,100,0,4.444444444444445,253.3333333333333,4.555555555555555,0.1737888888888888,0.1500888888888888,0.0232555555555555,0.0009755555555555,493054.6666666667,77839.55555555556,9707.222222222224
913,oob,0.1,3,3,10,0,4.444444444444445,14.0,58.22222222222222,0.3159777777777777,0.1734666666666666,0.1654444444444444,0.0243533333333333,27249.911111111112,4302.355555555555,536.5111111111111
914,oob,0.001,100,100,100000,0,4.555555555555555,2354.0,2.0,0.2369777777777778,0.2298888888888889,0.0010666666666666,-7.777777777777778e-05,3071417.8,776915.7,123172.5
914,oob,0.01,100,100,100,0,4.555555555555555,200.0,5.0,0.2489222222222222,0.2300888888888889,0.0130111111111111,0.0001222222222222,260966.66666666663,66013.33333333333,10466.666666666666
914,oob,0.1,3,3,10,0,4.555555555555555,12.0,57.11111111111112,0.3469333333333333,0.2344555555555555,0.1110222222222222,0.0044888888888888,15658.0,3960.8000000000006,628.0
917,oob,0.001,100,100,100000,0,4.333333333333333,4389.0,2.111111111111111,0.2192333333333333,0.2053888888888889,0.0023333333333333,-0.0003722222222222,11079359.5,1374917.5,171308.5
917,oob,0.01,100,100,100,0,4.333333333333333,285.55555555555554,4.333333333333333,0.2438333333333333,0.2080222222222222,0.0269333333333333,0.0022611111111111,721138.0,89501.33333333333,11153.888888888889
917,oob,0.1,3,3,10,0,4.333333333333333,13.333333333333334,57.66666666666666,0.4077111111111111,0.2528333333333333,0.1908111111111111,0.0470722222222222,33679.933333333334,4179.711111111112,520.7777777777778
923,oob,0.001,100,100,100000,0,4.5,2781.9,2.0,0.0030099999999999,0.0001199999999999,0.00131,-1e-05,8916947.82,1506539.4300000002,406335.6
923,oob,0.01,100,100,100,0,4.5,220.0,4.7,0.01815,0.00016,0.01645,3.0000000000000004e-05,705199.0,119141.0,32135.4
923,oob,0.1,3,3,10,0,4.5,12.0,58.1,0.14603,0.0062,0.14433,0.00607,38465.4,6498.6,1752.8399999999997
930,oob,0.001,100,100,100000,0,4.0,2959.0,2.0,0.3457111111111111,0.3287777777777778,0.0017766666666666,5.666666666666666e-05,7173323.300000001,1049952.2000000002,129037.7
930,oob,0.01,100,100,100,0,4.0,237.77777777777777,4.444444444444445,0.3632888888888889,0.3296777777777777,0.0193544444444444,0.0009566666666666,576619.1111111111,84346.11111111111,10367.888888888889
930,oob,0.1,3,3,10,0,4.0,12.666666666666666,58.0,0.4993000000000001,0.3635,0.1553655555555555,0.0347788888888888,30710.822222222225,4490.799999999999,552.0888888888888
934,oob,0.001,100,100,100000,0,4.5,3286.8,2.0,0.08195,0.08553,0.0016399999999999,-1.9999999999999995e-05,4514060.430000001,1044318.33,133769.79
934,oob,0.01,100,100,100,0,4.5,237.0,4.7,0.0994,0.08582,0.01909,0.0002699999999999,325603.3,75328.6,9646.0
934,oob,0.1,3,3,10,0,4.5,13.6,58.8,0.22929,0.0999299999999999,0.14898,0.01438,18683.56,4322.219999999999,553.62
953,oob,0.001,100,100,100000,0,4.777777777777778,4345.0,2.0,0.1078888888888888,0.0982555555555555,0.0028111111111111,-5.8888888888888896e-05,14483489.9,2827338.8,303986.1
953,oob,0.01,100,100,100,0,4.777777777777778,265.55555555555554,4.333333333333333,0.1331777777777777,0.0998111111111111,0.0281,0.0014966666666666,885229.8888888889,172836.66666666666,18577.777777777777
953,oob,0.1,3,3,10,0,4.777777777777778,13.555555555555555,58.22222222222222,0.2866666666666667,0.1334777777777777,0.1815888888888889,0.0351633333333333,45180.08888888889,8819.711111111112,948.2666666666668
958,oob,0.001,100,100,100000,0,4.5,2871.0,2.0,0.0084,0.00792,0.00145,2e-05,5990382.09,1003633.29,164489.49
958,oob,0.01,100,100,100,0,4.5,229.0,4.6,0.02388,0.0081199999999999,0.01693,0.00022,477920.6,80052.6,13119.0
958,oob,0.1,3,3,10,0,4.5,14.0,58.7,0.14044,0.01338,0.13349,0.00548,29217.44,4893.9800000000005,802.0600000000001
959,oob,0.001,100,100,100000,0,5.0,3254.625,2.25,0.0068874999999999,0.0023374999999999,0.001875,1.125e-05,10728362.7,2828781.45,675001.8
959,oob,0.01,100,100,100,0,5.0,240.0,4.875,0.0246375,0.0027875,0.019625,0.0004612499999999,791085.0,208584.0,49776.0
